<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.11.15	13:15:00	164.250	164.336	164.185	164.313	1592	0	0
2024.11.15	13:30:00	164.312	164.414	164.293	164.394	1552	0	0
2024.11.15	13:45:00	164.394	164.489	164.381	164.468	1473	0	0
2024.11.15	14:00:00	164.467	164.498	164.351	164.419	1434	0	0
2024.11.15	14:15:00	164.419	164.425	164.337	164.388	1391	0	0
2024.11.15	14:30:00	164.388	164.456	164.361	164.407	1858	0	0
2024.11.15	14:45:00	164.407	164.435	164.318	164.344	1765	0	0
2024.11.15	15:00:00	164.343	164.388	164.291	164.315	2527	0	0
2024.11.15	15:15:00	164.317	164.403	164.290	164.290	2808	0	0
2024.11.15	15:30:00	164.292	164.435	164.127	164.138	4776	0	0
2024.11.15	15:45:00	164.141	164.199	163.998	164.006	3570	0	0
2024.11.15	16:00:00	164.006	164.006	163.778	163.884	3163	0	0
2024.11.15	16:15:00	163.884	163.929	163.706	163.748	3558	0	0
2024.11.15	16:30:00	163.747	163.994	163.721	163.979	3762	0	0
2024.11.15	16:45:00	163.979	164.071	163.751	163.827	3480	0	0
2024.11.15	17:00:00	163.828	163.866	163.629	163.701	3395	0	0
2024.11.15	17:15:00	163.701	163.706	163.464	163.568	3051	0	0
2024.11.15	17:30:00	163.572	163.587	163.109	163.235	3505	0	0
2024.11.15	17:45:00	163.235	163.359	163.108	163.240	3430	0	0
2024.11.15	18:00:00	163.241	163.293	162.944	163.081	3488	0	0
2024.11.15	18:15:00	163.081	163.271	163.041	163.269	2763	0	0
2024.11.15	18:30:00	163.269	163.352	163.006	163.058	2749	0	0
2024.11.15	18:45:00	163.058	163.140	163.001	163.118	2571	0	0
2024.11.15	19:00:00	163.117	163.169	163.010	163.079	2570	0	0
2024.11.15	19:15:00	163.079	163.180	162.940	162.941	2544	0	0
2024.11.15	19:30:00	162.942	162.942	162.807	162.880	2248	0	0
2024.11.15	19:45:00	162.880	162.882	162.695	162.746	2184	0	0
2024.11.15	20:00:00	162.746	162.757	162.577	162.586	2195	0	0
2024.11.15	20:15:00	162.586	162.641	162.472	162.472	1903	0	0
2024.11.15	20:30:00	162.472	162.478	162.318	162.407	1831	0	0
2024.11.15	20:45:00	162.407	162.455	162.379	162.409	2429	0	0
2024.11.15	21:00:00	162.409	162.558	162.378	162.544	2062	0	0
2024.11.15	21:15:00	162.543	162.590	162.474	162.507	1924	0	0
2024.11.15	21:30:00	162.507	162.614	162.479	162.591	1631	0	0
2024.11.15	21:45:00	162.590	162.644	162.470	162.498	1971	0	0
2024.11.15	22:00:00	162.498	162.517	162.385	162.402	2037	0	0
