<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.04.19	02:00:00	1.06405	1.06440	1.06402	1.06425	1053	0	0
2024.04.19	03:00:00	1.06425	1.06446	1.06361	1.06387	3896	0	0
2024.04.19	04:00:00	1.06388	1.06401	1.06135	1.06188	9226	0	0
2024.04.19	05:00:00	1.06189	1.06238	1.06106	1.06182	9472	0	0
2024.04.19	06:00:00	1.06182	1.06405	1.06154	1.06374	7832	0	0
2024.04.19	07:00:00	1.06374	1.06433	1.06337	1.06349	3952	0	0
2024.04.19	08:00:00	1.06349	1.06410	1.06296	1.06309	3814	0	0
2024.04.19	09:00:00	1.06310	1.06493	1.06272	1.06450	6786	0	0
2024.04.19	10:00:00	1.06449	1.06593	1.06439	1.06554	7390	0	0
2024.04.19	11:00:00	1.06554	1.06554	1.06432	1.06457	5056	0	0
2024.04.19	12:00:00	1.06458	1.06623	1.06453	1.06590	4282	0	0
2024.04.19	13:00:00	1.06590	1.06591	1.06468	1.06474	4391	0	0
2024.04.19	14:00:00	1.06474	1.06553	1.06431	1.06519	4407	0	0
2024.04.19	15:00:00	1.06519	1.06738	1.06497	1.06655	5755	0	0
2024.04.19	16:00:00	1.06655	1.06756	1.06588	1.06659	6818	0	0
2024.04.19	17:00:00	1.06659	1.06777	1.06640	1.06696	7255	0	0
2024.04.19	18:00:00	1.06697	1.06720	1.06537	1.06549	5071	0	0
2024.04.19	19:00:00	1.06549	1.06597	1.06402	1.06535	5095	0	0
2024.04.19	20:00:00	1.06535	1.06586	1.06510	1.06558	4216	0	0
2024.04.19	21:00:00	1.06558	1.06558	1.06465	1.06507	5080	0	0
2024.04.19	22:00:00	1.06507	1.06554	1.06497	1.06547	2803	0	0
2024.04.19	23:00:00	1.06547	1.06576	1.06531	1.06563	1035	0	0
2024.04.22	00:00:00	1.06479	1.06602	1.06465	1.06536	513	0	10
2024.04.22	01:00:00	1.06536	1.06616	1.06536	1.06591	892	0	0
2024.04.22	02:00:00	1.06591	1.06612	1.06575	1.06577	1302	0	0
2024.04.22	03:00:00	1.06577	1.06650	1.06528	1.06534	4077	0	0
2024.04.22	04:00:00	1.06534	1.06699	1.06533	1.06683	4402	0	0
2024.04.22	05:00:00	1.06683	1.06707	1.06639	1.06641	2153	0	0
2024.04.22	06:00:00	1.06641	1.06646	1.06605	1.06618	1809	0	0
2024.04.22	07:00:00	1.06618	1.06687	1.06615	1.06654	1395	0	0
2024.04.22	08:00:00	1.06654	1.06661	1.06620	1.06638	2153	0	0
2024.04.22	09:00:00	1.06638	1.06694	1.06605	1.06640	4139	0	0
2024.04.22	10:00:00	1.06640	1.06677	1.06525	1.06585	4754	0	0
2024.04.22	11:00:00	1.06585	1.06625	1.06474	1.06568	4364	0	0
2024.04.22	12:00:00	1.06568	1.06620	1.06489	1.06514	3652	0	0
2024.04.22	13:00:00	1.06514	1.06552	1.06475	1.06506	3380	0	0
2024.04.22	14:00:00	1.06506	1.06511	1.06331	1.06353	3699	0	0
2024.04.22	15:00:00	1.06353	1.06440	1.06309	1.06398	4304	0	0
2024.04.22	16:00:00	1.06399	1.06410	1.06240	1.06333	5084	0	0
2024.04.22	17:00:00	1.06333	1.06479	1.06327	1.06451	5004	0	0
