<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.08.17	14:00:00	4569.7	4571.0	4548.4	4552.8	18702	0	28
2025.08.17	15:00:00	4553.2	4555.7	4535.0	4542.4	18761	0	28
2025.08.17	16:00:00	4542.4	4551.7	4520.1	4536.9	19506	0	28
2025.08.17	17:00:00	4538.0	4560.9	4533.4	4554.8	20952	0	28
2025.08.17	18:00:00	4554.4	4567.6	4545.6	4562.9	20504	0	28
2025.08.17	19:00:00	4563.4	4568.7	4505.3	4520.3	21722	0	28
2025.08.17	20:00:00	4520.3	4536.6	4506.6	4525.1	17097	0	28
2025.08.17	21:00:00	4525.3	4535.4	4427.8	4471.0	17147	0	28
2025.08.17	22:00:00	4471.5	4485.4	4446.2	4460.5	18223	0	28
2025.08.17	23:00:00	4461.1	4480.4	4457.7	4471.1	16416	0	28
2025.08.18	00:00:00	4467.8	4487.5	4462.8	4476.9	11149	0	28
2025.08.18	01:00:00	4476.9	4536.8	4473.8	4524.2	9265	0	28
2025.08.18	02:00:00	4524.2	4525.4	4467.0	4474.3	8489	0	28
2025.08.18	03:00:00	4474.1	4484.2	4438.6	4464.9	11422	0	28
2025.08.18	04:00:00	4464.9	4471.3	4385.3	4397.9	12958	0	28
2025.08.18	05:00:00	4398.1	4404.8	4309.0	4321.3	14389	0	28
2025.08.18	06:00:00	4320.2	4337.7	4279.3	4321.9	11712	0	28
2025.08.18	07:00:00	4321.9	4343.8	4303.2	4338.5	10933	0	28
2025.08.18	08:00:00	4339.0	4349.8	4261.4	4314.1	9118	0	28
2025.08.18	09:00:00	4314.1	4314.2	4229.3	4254.1	14307	0	28
2025.08.18	10:00:00	4254.1	4276.1	4238.1	4258.0	14100	0	28
2025.08.18	11:00:00	4258.0	4288.3	4251.5	4260.2	11014	0	28
2025.08.18	12:00:00	4260.0	4319.8	4224.6	4293.7	13655	0	28
2025.08.18	13:00:00	4293.7	4307.2	4259.1	4265.2	9345	0	28
2025.08.18	14:00:00	4265.3	4278.9	4253.8	4274.2	7485	0	28
2025.08.18	15:00:00	4273.4	4345.9	4270.7	4344.1	9863	0	28
2025.08.18	16:00:00	4344.1	4370.3	4280.5	4282.6	12627	0	28
2025.08.18	17:00:00	4284.6	4334.4	4271.7	4333.2	13357	0	28
2025.08.18	18:00:00	4332.9	4346.8	4297.3	4346.4	11670	0	28
2025.08.18	19:00:00	4346.3	4361.1	4300.3	4320.6	12296	0	28
2025.08.18	20:00:00	4320.7	4380.9	4313.6	4343.8	11457	0	28
2025.08.18	21:00:00	4343.8	4374.4	4327.5	4367.7	9409	0	28
2025.08.18	22:00:00	4367.6	4384.9	4344.5	4355.2	9541	0	28
2025.08.18	23:00:00	4355.2	4368.5	4317.9	4337.2	9463	0	28
2025.08.19	00:00:00	4331.6	4363.7	4324.5	4352.8	5156	0	28
2025.08.19	01:00:00	4353.7	4388.9	4339.9	4341.8	9543	0	28
2025.08.19	02:00:00	4342.4	4352.5	4306.4	4314.7	7761	0	28
2025.08.19	03:00:00	4314.7	4343.9	4266.2	4343.0	10881	0	28
2025.08.19	04:00:00	4343.1	4356.4	4287.1	4296.5	10354	0	28
2025.08.19	05:00:00	4296.6	4301.3	4281.8	4286.5	9635	0	28
2025.08.19	06:00:00	4286.4	4292.2	4214.1	4219.3	11938	0	28
2025.08.19	07:00:00	4219.0	4235.9	4192.7	4235.7	11230	0	28
2025.08.19	08:00:00	4235.6	4251.0	4219.9	4231.2	9832	0	28
2025.08.19	09:00:00	4231.2	4250.8	4224.7	4242.7	9160	0	28
2025.08.19	10:00:00	4242.7	4246.4	4205.2	4234.7	8482	0	28
2025.08.19	11:00:00	4234.6	4269.6	4218.9	4256.8	8166	0	28
2025.08.19	12:00:00	4256.8	4306.3	4254.9	4282.4	8425	0	28
2025.08.19	13:00:00	4282.3	4303.1	4276.1	4286.7	8739	0	28
2025.08.19	14:00:00	4286.9	4317.6	4286.7	4309.7	8916	0	28
2025.08.19	15:00:00	4309.7	4315.9	4285.6	4305.2	8863	0	28
2025.08.19	16:00:00	4305.2	4341.4	4263.2	4291.3	12376	0	28
2025.08.19	17:00:00	4291.6	4306.2	4181.7	4190.2	15244	0	28
2025.08.19	18:00:00	4190.1	4229.9	4165.7	4189.0	12690	0	28
2025.08.19	19:00:00	4189.2	4204.7	4134.4	4139.3	12585	0	28
2025.08.19	20:00:00	4139.3	4186.4	4130.5	4183.6	9958	0	28
2025.08.19	21:00:00	4183.5	4185.1	4118.9	4143.4	7622	0	28
2025.08.19	22:00:00	4143.4	4165.9	4111.3	4139.1	11017	0	28
2025.08.19	23:00:00	4139.2	4161.5	4112.0	4156.3	8360	0	28
2025.08.20	00:00:00	4156.2	4163.5	4131.4	4150.7	3013	0	28
2025.08.20	01:00:00	4150.9	4153.1	4118.0	4130.2	8208	0	28
2025.08.20	02:00:00	4129.9	4134.4	4065.3	4074.5	11508	0	28
2025.08.20	03:00:00	4074.5	4113.7	4073.5	4103.5	9669	0	28
2025.08.20	04:00:00	4103.5	4121.5	4060.5	4108.7	10034	0	28
2025.08.20	05:00:00	4108.7	4140.9	4104.1	4135.8	8216	0	28
2025.08.20	06:00:00	4135.8	4156.8	4127.3	4139.9	6410	0	28
2025.08.20	07:00:00	4139.9	4177.9	4137.9	4168.9	5724	0	28
2025.08.20	08:00:00	4169.0	4183.3	4153.1	4182.1	6816	0	28
2025.08.20	09:00:00	4181.9	4188.0	4167.7	4181.2	7491	0	28
2025.08.20	10:00:00	4181.2	4211.0	4181.2	4184.4	7241	0	28
2025.08.20	11:00:00	4184.2	4241.1	4178.3	4237.8	10222	0	28
2025.08.20	12:00:00	4237.9	4238.3	4215.7	4221.1	8389	0	28
2025.08.20	13:00:00	4221.1	4232.0	4209.3	4225.0	7054	0	28
2025.08.20	14:00:00	4224.9	4230.6	4148.1	4194.1	10631	0	28
2025.08.20	15:00:00	4194.1	4221.4	4174.5	4203.7	12293	0	28
2025.08.20	16:00:00	4203.7	4214.6	4125.0	4133.8	15521	0	28
2025.08.20	17:00:00	4133.9	4234.1	4104.8	4211.6	19237	0	28
2025.08.20	18:00:00	4209.9	4306.8	4203.1	4253.8	19168	0	28
2025.08.20	19:00:00	4253.8	4328.3	4252.6	4300.5	15867	0	28
2025.08.20	20:00:00	4300.3	4363.3	4297.0	4343.4	13551	0	28
2025.08.20	21:00:00	4343.3	4344.9	4261.3	4290.7	15361	0	28
2025.08.20	22:00:00	4290.3	4351.5	4285.7	4346.0	15405	0	28
2025.08.20	23:00:00	4346.0	4370.1	4330.2	4356.0	12569	0	28
2025.08.21	00:00:00	4353.3	4365.2	4317.9	4341.0	6399	0	28
2025.08.21	01:00:00	4340.7	4377.9	4335.5	4365.8	8469	0	28
2025.08.21	02:00:00	4365.5	4367.4	4324.7	4335.5	5428	0	28
2025.08.21	03:00:00	4335.5	4335.5	4304.8	4323.1	6839	0	28
2025.08.21	04:00:00	4322.9	4336.2	4295.4	4330.6	11176	0	28
2025.08.21	05:00:00	4330.9	4339.3	4276.9	4292.1	8365	0	28
2025.08.21	06:00:00	4292.0	4333.0	4291.5	4294.1	7892	0	28
2025.08.21	07:00:00	4294.3	4307.4	4283.4	4294.6	6475	0	28
2025.08.21	08:00:00	4294.6	4321.1	4281.4	4317.0	5744	0	28
2025.08.21	09:00:00	4316.8	4317.0	4281.7	4304.9	4843	0	28
2025.08.21	10:00:00	4304.7	4312.1	4268.7	4310.0	8132	0	28
2025.08.21	11:00:00	4310.3	4314.6	4284.2	4284.9	7896	0	28
2025.08.21	12:00:00	4284.9	4290.9	4255.4	4276.5	8246	0	28
2025.08.21	13:00:00	4276.8	4305.5	4262.8	4290.4	8656	0	28
2025.08.21	14:00:00	4290.1	4308.6	4265.3	4277.6	8686	0	28
2025.08.21	15:00:00	4277.3	4285.4	4235.7	4248.3	11607	0	28
2025.08.21	16:00:00	4247.7	4293.8	4240.1	4259.9	15093	0	28
2025.08.21	17:00:00	4260.1	4326.5	4252.1	4273.1	16863	0	28
2025.08.21	18:00:00	4273.5	4276.0	4225.5	4241.8	15481	0	28
2025.08.21	19:00:00	4241.8	4260.2	4212.8	4219.1	14432	0	28
2025.08.21	20:00:00	4219.6	4244.6	4203.9	4240.3	12693	0	28
2025.08.21	21:00:00	4240.3	4268.0	4232.4	4260.1	10972	0	28
2025.08.21	22:00:00	4259.1	4273.5	4215.5	4221.3	11002	0	28
2025.08.21	23:00:00	4221.5	4259.1	4202.0	4241.1	9619	0	28
2025.08.22	00:00:00	4239.0	4255.7	4208.2	4241.0	5632	0	28
2025.08.22	01:00:00	4241.1	4258.4	4233.0	4250.5	5334	0	28
2025.08.22	02:00:00	4250.4	4251.1	4207.4	4223.6	6017	0	28
2025.08.22	03:00:00	4223.5	4254.5	4221.9	4243.5	10133	0	28
2025.08.22	04:00:00	4243.0	4264.4	4219.4	4255.6	10670	0	28
2025.08.22	05:00:00	4255.6	4313.4	4249.0	4288.9	10980	0	28
2025.08.22	06:00:00	4289.0	4299.4	4262.8	4276.9	7277	0	28
2025.08.22	07:00:00	4276.4	4305.7	4271.5	4278.5	7723	0	28
2025.08.22	08:00:00	4278.7	4291.6	4269.4	4288.9	6895	0	28
2025.08.22	09:00:00	4288.8	4318.3	4276.8	4293.2	9088	0	28
2025.08.22	10:00:00	4292.8	4343.9	4289.3	4326.4	10077	0	28
2025.08.22	11:00:00	4326.4	4351.6	4323.7	4327.1	8847	0	28
2025.08.22	12:00:00	4327.2	4330.5	4303.2	4327.5	7778	0	28
2025.08.22	13:00:00	4327.5	4328.5	4284.7	4294.8	7491	0	28
2025.08.22	14:00:00	4294.7	4297.8	4271.0	4272.8	9956	0	28
2025.08.22	15:00:00	4272.9	4276.4	4205.0	4242.7	14113	0	28
2025.08.22	16:00:00	4242.6	4318.6	4232.2	4288.7	15137	0	28
2025.08.22	17:00:00	4288.2	4645.7	4288.2	4613.6	21436	0	28
2025.08.22	18:00:00	4613.5	4667.8	4612.4	4615.7	16962	0	28
2025.08.22	19:00:00	4615.7	4777.9	4615.3	4745.5	17641	0	28
2025.08.22	20:00:00	4745.7	4847.7	4745.1	4797.6	17915	0	28
2025.08.22	21:00:00	4797.6	4803.3	4751.0	4787.3	15681	0	28
2025.08.22	22:00:00	4787.3	4858.1	4781.4	4831.6	13627	0	28
2025.08.22	23:00:00	4831.6	4865.5	4809.2	4837.7	12422	0	28
2025.08.23	01:00:00	4848.9	4853.2	4792.3	4808.7	6100	0	28
2025.08.23	02:00:00	4807.9	4844.6	4804.6	4828.2	4901	0	28
2025.08.23	03:00:00	4827.9	4828.8	4798.8	4804.5	4783	0	28
2025.08.23	04:00:00	4804.8	4813.8	4751.7	4776.2	5938	0	28
